offerid,floor,furnitured,price,buildingtype,area,rooms,rent,address,latitude,longitude
923819037,,True,1,blok,50.0,4,,"Umultowo, Poznań",52.4656232,16.9535602
923823924,0,True,2000,blok,38.0,2,600.0,"ul. Jasna Rola, Naramowice, Poznań",52.4548748,16.9410437
855314347,8,True,2950,apartamentowiec,40.0,2,600.0,"Park Cytadela, Poznań",52.42167420000001,16.936194
922567526,3,True,1680,kamienica,23.0,1,521.0,"ul. A. Mickiewicza, Poznań",52.4110555,16.9113032
867419381,3,True,2000,blok,41.0,2,534.0,"ul. Żelazna 1, Poznań",52.3910865,17.0021608
810667217,0,True,1000,wolnostojacy,12.0,1,690.0,"Poznań, ul. Aleksandry Karpińskiej",52.4599351,16.8787688
923818023,1,True,2300,blok,44.0,2,700.0,"Polanka, Malta, Poznań",52.3996257,16.9582066
923412362,0,True,2500,blok,30.0,1,,"Botanika, Piątkowo, Poznań",52.4466811,16.9216789
918654711,3,True,1600,blok,28.3,1,535.0,"Grunwald, Poznań",52.3955242,16.8627322
747896747,3,True,2350,blok,50.0,2,650.0,"Os. Stefana Batorego, Poznań",52.4604254,16.923628
861507013,0,True,2500,blok,50.0,2,800.0,"ul. Jasielska, Poznań",52.4439585,16.893797
923807017,3,True,2200,blok,47.0,2,574.0,"Poznań, ul. Literacka / os. Literackie, Strzeszyn Grecki",52.4508117,16.8693025
844510611,0,True,4000,apartamentowiec,66.0,3,1000.0,"ul. Kościelna, Poznań",52.4156214,16.905643
921948585,2,True,1400,kamienica,20.0,1,600.0,"ul. Fabryczna 13A, Poznań",52.38766709999999,16.9123948
920183001,3,True,1600,kamienica,26.0,1,480.0,"ul. Wierzbiecice 30, Poznań",52.3958243,16.9216149
916014378,1,True,2400,kamienica,40.0,2,400.0,"ulica Sikorskiego, Poznań",52.3914848,16.9157157
838141152,0,True,1400,pozostale,20.0,1,400.0,"Stary Grunwald, Poznań",52.4032446,16.8835765
917275527,1,False,1500,pozostale,17.5,1,150.0,"Jugosłowiańska, Poznań",52.391454,16.8657064
921291230,4,True,2600,blok,59.0,3,1000.0,"ul. Głogowska, Poznań",52.3760139,16.8720076
923795116,0,True,2500,blok,64.0,3,1100.0,"Osiedle Chrobrego, Poznań",52.4534448,16.9151342
905316697,1,True,2500,blok,46.5,2,600.0,"osiedle na Smolnej, Poznań",52.4219821,16.966929
923793262,3,False,2300,blok,50.0,2,750.0,"Dębiec, Poznań",52.3600021,16.9075143
688352873,3,True,2999,kamienica,65.0,2,1.0,"ul. Przemysłowa, Poznań",52.3974065,16.9188062
923791320,2,True,2500,blok,51.0,2,700.0,"ul. Sczaniecka 8, Łazarz, Poznań",52.394671,16.896087
877724284,2,True,2600,wolnostojacy,48.0,4,150.0,"ul. Rumiankowa, Naramowice, Poznań",52.44639489999999,16.9537315
922196308,3,True,1900,kamienica,57.0,2,800.0,"ul. Garbary, Poznań",52.408363,16.9380651
923781425,0,True,2850,apartamentowiec,39.0,2,600.0,"ul. Dąbrowskiego 58, Jeżyce, Poznań",52.4128876,16.9024099
917825574,9,False,1900,apartamentowiec,34.36,1,380.0,"Tarasy Warty, Rataje, Poznań",52.39773690000001,16.949522
920236092,1,True,1999,blok,39.0,2,599.0,"Poznań, Łokietka",52.4516222,16.9408219
706433448,3,True,2700,kamienica,41.0,2,1.0,"Most Teatralny, Poznań",52.4103319,16.9146459
783320477,0,True,2100,kamienica,33.0,2,500.0,"Jeżyce, Poznań",52.432479,16.8515452
911464622,3,True,2500,apartamentowiec,39.0,2,515.0,"Piątkowo, Poznań",52.4532369,16.911301
923768212,5,True,2200,apartamentowiec,25.0,1,330.0,"ul. Wilczak, Poznań",52.430942,16.9521113
905543273,1,True,1400,szeregowiec,20.0,1,1.0,"Poznań, Wilczy Młyn (Naramowice) w Poznaniu",52.4394382,16.9547078
923765741,0,True,2500,blok,63.0,3,850.0,"os. B Chrobrego, Poznań",52.4493473,16.9140898
922243730,1,True,1500,szeregowiec,20.0,1,1.0,"Wilczy Młyn (Naramowice), Poznań",52.4394382,16.9547078
921178565,3,True,5600,kamienica,150.0,4,550.0,"okolice Starego Browaru, Poznań",52.4011751,16.9280301
923662385,0,True,3000,blok,64.0,3,900.0,"Os. Bolesława Śmiałego 6, Poznań",52.4543107,16.9224214
920714438,2,True,2300,blok,38.0,2,600.0,"ul. Chociszewskiego, Poznań",52.3927636,16.8895791
923763788,5,True,2900,apartamentowiec,44.0,2,470.0,"Poznań, ulica Wilczak",52.430942,16.9521113
910636513,3,True,1950,kamienica,47.0,2,700.0,"ul. Marcelego Mottego, Łazarz, Poznań",52.3939398,16.904694
792072259,1,True,2300,blok,34.0,2,520.0,"ul. Marcelińska 100, Poznań",52.40451179999999,16.8613539
923735852,,True,1000,wolnostojacy,29.0,2,250.0,"Okolice wiaduktu Górczyńskiego, Poznań",52.3866321,16.8854722
816725651,,True,2750,blok,43.0,2,,"Poznań, ul. Sielawy 21",52.4478653,16.9537142
917210602,2,True,3150,blok,59.0,3,230.0,"ul. Ziemowita, Antoninek, Poznań",52.404627,17.0125632
779431795,3,True,2500,blok,48.0,3,700.0,"os. Wichrowe wzgórze 6, Poznań",52.4369662,16.9376162
899009681,2,True,2800,blok,55.0,2,750.0,"Poznań, park Cytadela",52.42167420000001,16.936194
849810023,2,True,2400,apartamentowiec,42.0,2,550.0,"ul. Wieruszowska, Poznań",52.3822598,16.8438563
922724205,3,True,2500,blok,56.8,3,800.0,"Grunwald, Poznań",52.3955242,16.8627322
876992507,5,True,1600,blok,22.0,1,1.0,"ul. Nadolnik 8, Poznań",52.42476079999999,16.9715793
920803931,2,True,2250,apartamentowiec,46.0,2,1200.0,"ul. Jeleniogórska 4, Poznań",52.3897342,16.8501212
820894377,1,True,4599,blok,71.04,3,902.0,"ul. Kościelna, Poznań",52.4156214,16.905643
923742256,11,True,700,blok,18.0,1,,"Osiedle Kopernika, Poznań",52.3850984,16.863386
923740565,8,True,1500,blok,31.0,1,,"os. Rataje, Poznań",52.38668819999999,16.9508111
923739530,0,True,1850,blok,32.2,1,620.0,"osiedle Stare Żegrze, Poznań",52.3823926,16.9651071
827352775,0,True,1700,wolnostojacy,38.0,2,1.0,"ulica Czechosłowacka, Poznań",52.3733919,16.8946069
923733778,1,True,2800,blok,49.0,2,400.0,"Nove Olendry, Naramowice, Poznań",52.4483812,16.9538045
922850204,4,True,2250,kamienica,80.0,3,650.0,"ul. Chłapowskiego, Poznań",52.387893,16.9203642
700845728,1,True,1950,blok,32.0,1,580.0,"ulica Jaroczyńskiego, Piątkowo, Poznań",52.4536812,16.9066803
923114438,2,True,2200,apartamentowiec,30.0,1,306.0,"ul. Dmowskiego 81, Poznań",52.3856572,16.8961231
691088632,1,True,1450,kamienica,18.0,1,650.0,"ul. Kopernika 10, Stare Miasto, Poznań",52.4026453,16.9330459
923718128,2,True,1200,blok,12.0,1,,"Os. Powstańców Warszawy 3 H/79, Poznań",52.4352192,16.9163867
922397660,5,True,1600,blok,27.0,1,455.0,"os. Przyjaźni, Winogrady, Poznań",52.4299458,16.9221228
923716053,4,True,2300,blok,49.0,2,700.0,"ul. Libelta, Poznań",52.4118459,16.9202688
906854867,0,False,1900,blok,46.0,2,620.0,"os. Chrobrego, Piątkowo, Poznań",52.4493473,16.9140898
754213382,4,True,2200,blok,38.0,2,600.0,"os. Piastowskie, Rataje, Poznań",52.3923867,16.9479765
923712338,0,True,1590,szeregowiec,20.0,1,1.0,"os.Wilczy Młyn, Poznań",52.4394382,16.9547078
832069823,7,True,2600,blok,57.0,3,,"Rynek Łazarski, Poznań",52.3946923,16.9006895
920792410,1,True,2300,blok,45.3,2,300.0,"ul. Górki 17, Poznań",52.3841972,16.8930705
919307244,1,True,1800,blok,38.0,2,600.0,"Os. Piastowskie 68, Rataje, Poznań",52.3917351,16.9456762
922872623,2,True,3300,apartamentowiec,34.0,1,650.0,"ulica Krysiewicza, Poznań",52.4045005,16.930022
923524538,2,True,2600,kamienica,28.0,2,300.0,"Śniadeckich 19, Poznań",52.4016365,16.9040099
923707975,2,True,1500,blok,25.0,1,500.0,"Ogrody, Poznań",52.4189711,16.8791323
919319127,2,True,2600,blok,56.0,2,950.0,"Milczańska, Poznań",52.3909293,16.9655045
923703805,5,True,2500,blok,42.0,2,450.0,"Podolany, Poznań",52.4563192,16.8862122
894017111,1,True,3000,blok,52.1,2,500.0,"ul. Mogileńska, Poznań",52.4102799,16.9914419
913604021,1,True,1950,wolnostojacy,25.0,1,,"Poznań, Górczyn",52.3805449,16.8795487
739525946,0,True,2790,blok,45.0,2,500.0,"ul. Dmowskiego 111, Poznań",52.3833347,16.8934995
923690431,0,True,2600,blok,58.0,3,730.0,"ul. Dolina, Wilda, Poznań",52.3940911,16.9242711
923409393,1,True,1885,blok,52.0,3,815.0,"Wichrowe Wzgórze, Poznań",52.4388497,16.9344897
757276261,7,True,1550,blok,32.0,1,589.71,"os. Bolesława Chrobrego, Poznań",52.4534448,16.9151342
748603570,2,True,2300,kamienica,27.0,2,500.0,"ul. Chełmońskiego 10, Poznań",52.4008628,16.8990117
652476592,10,True,2000,blok,38.0,2,760.0,"Poznań, Oś. Piastowskie",52.3923867,16.9479765
858996490,1,True,2300,blok,27.0,1,500.0,"ulica Mylna, Poznań",52.4151107,16.9082786
705026700,3,True,2400,blok,52.0,2,820.0,"Os. Batorego, Poznań",52.4604254,16.923628
878948342,0,True,2200,blok,47.0,2,950.0,"ul. Szamotulska, Ogrody, Poznań",52.4131903,16.8846416
923683147,,False,2800,pozostale,43.0,2,690.0,"Grunwald, Poznań",52.3955242,16.8627322
772182209,5,True,3000,blok,30.0,2,450.0,"ul. Szamarzewskiego, Jeżyce, Poznań",52.4122,16.8914249
673041759,2,True,1700,kamienica,19.0,1,160.0,"ul. Długa, Poznań",52.4037923,16.9335977
688539506,,True,1700,kamienica,25.0,1,151.11,"ul. Mostowa 26, Poznań",52.4050435,16.9391678
923677461,1,True,1650,blok,28.0,1,500.0,"Poznań, ul. Generała Maczka",52.4244846,16.9159013
917117470,0,True,3000,kamienica,74.0,4,1220.0,"ul. Stablewskiego 15, Poznań",52.3915668,16.8993157
923672951,0,True,2500,blok,41.0,2,600.0,"ul. Rolna 1, Wilda, Poznań",52.3861694,16.9171083
739522347,4,True,1750,kamienica,25.0,1,590.0,"ul. Rolna 19, Wilda, Poznań",52.38292939999999,16.9172721
882936864,1,True,1500,kamienica,20.0,1,500.0,"Poznań, Centrum Poznania, Jeżyce",52.4093634,16.9317991
838417817,0,False,2200,wolnostojacy,52.0,2,1.0,"ul. Nad Starynką, Starołęka, Poznań",52.3626826,16.9321794
826694388,1,True,2000,blok,38.0,2,630.0,"os. Jagiellońskie, Poznań",52.3938954,16.9518413
643426684,2,True,3000,blok,48.0,3,700.0,"os. Oświecenia, Rondo Rataje, Poznań",52.3904726,16.9620015
695052525,1,True,1850,blok,32.0,2,390.0,"pętla Ogrody, Poznań",52.4163667,16.8828943
923664858,,False,2450,kamienica,25.0,1,,"Aleja Niepodległości 22, Poznań",52.412295,16.92031
923660985,4,True,2500,kamienica,80.0,2,100.0,"Łazarz, Poznań",52.3995162,16.8996409
902216388,2,True,1600,blok,29.0,1,465.0,"Poznań, ul. Turkusowa",52.4310847,16.9045106
923653012,5,True,2000,apartamentowiec,32.0,1,450.0,"ul. Dąbrowskiego, Poznań",52.4256768,16.8604453
922926682,2,True,4500,kamienica,76.0,4,,"ul. Nowowiejskiego, Poznań",52.4126383,16.9232172
922562782,4,True,1880,kamienica,25.0,1,300.0,"ul. Głogowska 70, Łazarz, Poznań",52.3956333,16.8998965
922328680,0,True,2200,kamienica,48.0,2,180.0,"Wilda, Poznań, Polska",52.3840856,16.9176014
923644102,0,False,2400,blok,43.0,2,650.0,"ulica Ułańska 17, City Park, Poznań",52.4030985,16.8953127
923643648,1,True,2000,kamienica,38.0,1,600.0,"ulica Matejki, Poznań",52.401359,16.8998915
656647964,6,True,2500,blok,36.0,2,550.0,"Marcelin, Poznań",52.4044612,16.878942
704861662,2,True,2100,kamienica,26.0,1,440.0,"ul. Palacza, Poznań",52.3909421,16.8782397
923634067,2,True,2800,blok,60.0,2,700.0,"ul. Wojskowa, Grunwald, Poznań",52.4018186,16.8926149
817600852,2,True,1800,blok,37.5,1,600.0,"Poznań, Rataje",52.38668819999999,16.9508111
923629057,8,True,2400,blok,38.0,2,381.0,"ul. Wagrowska, Poznań",52.3782524,16.9477146
902906829,4,False,1800,kamienica,35.0,1,80.0,"ul. Ogrodowa, Centrum, Poznań",52.4035574,16.9272193
923629302,3,True,2200,blok,55.6,2,800.0,"ul. Naramowicka 171, Poznań",52.4489013,16.9474125
917044677,2,True,2820,blok,43.0,2,580.0,"ul. Szamarzewskiego, Jeżyce, Poznań",52.4122,16.8914249
690704858,2,True,3000,blok,47.0,3,750.0,"Rataje, Poznań",52.38668819999999,16.9508111
923622881,1,True,2600,apartamentowiec,34.0,2,440.0,"ulica Świerzawska 11, Poznań",52.4023929,16.8611109
662810685,4,True,2000,blok,38.0,2,640.0,"ul. Lazurowa, Poznań",52.4299788,16.9062033
916347120,4,True,1900,pozostale,19.0,1,350.0,"ul. Serafitek 6, Rataje, Poznań",52.3975047,16.9463619
923602792,,True,2500,blok,38.0,1,,"ul. Złotowska 51, Poznań",52.40966599999999,16.8236155
810944568,0,True,1900,kamienica,44.0,1,1.0,"ul. Chłapowskiego, Poznań",52.387893,16.9203642
625173583,5,True,2600,apartamentowiec,36.6,2,640.0,"ul. Kosińskiego, Wilda, Poznań",52.3891322,16.9155228
854615774,0,False,6000,wolnostojacy,95.0,3,,"Krzesiny, Poznań",52.3396398,16.985045
923594098,2,False,2000,blok,38.0,2,,"Os. Jagiellońskie, Poznań",52.3938954,16.9518413
922281946,1,True,1250,blok,20.0,1,1.0,"os. Śmiałego, Poznań",52.4502392,16.9240843
793819035,2,True,2800,apartamentowiec,69.0,3,500.0,"Piątkowo Botanika, Poznań",52.4466811,16.9216789
835206623,2,True,2700,apartamentowiec,40.0,2,1.0,"ul. Winogrady, Poznań",52.4265158,16.9359084
805194312,3,True,2490,blok,61.5,3,600.0,"Oś. Powstańców Warszawy, Poznań",52.4345642,16.9164307
920640826,5,True,2320,blok,32.5,2,570.0,"ul. Szczepanowskiego 1, 60-752 Poznań",52.4187078,16.897942
922967008,2,False,2450,blok,56.0,3,850.0,"ul. Kraszewskiego, Jeżyce, Poznań",52.4101849,16.9026695
923572120,1,True,2350,kamienica,50.0,2,500.0,"ul. Wierzbięcice, Wilda, Poznań",52.3961918,16.921311
923108068,1,True,2500,blok,41.0,2,500.0,"ul. Franciszka Morawskiego 1/9, Poznań",52.3938813,16.8955582
847179940,4,True,2000,blok,34.0,2,560.0,"os. Stefana Batorego, Poznań",52.4604254,16.923628
923566257,3,True,2400,blok,47.0,3,830.0,"os. Bohaterów II Wojny Światowej, Poznań",52.3833128,16.9515689
918071722,1,True,1050,pozostale,19.0,1,1.0,"os. Kosmonautów, Poznań",52.4369753,16.9414383
922669383,3,True,3110,blok,54.0,3,950.0,"Nowe osiedle w sercu Jeżyc, Poznań",52.4615197,16.8983795
832329519,3,True,2500,blok,46.0,2,490.0,"Podolany, Poznań",52.4563192,16.8862122
920367567,,True,3300,apartamentowiec,56.0,3,750.0,"ul. Bułgarska 59E, Poznań",52.4022953,16.8621914
871100771,1,False,2200,blok,36.7,2,705.0,"ul. Rycerska 3, Grunwald, Poznań",52.400476,16.879562
908278725,2,True,2300,blok,48.0,2,700.0,"ul. Międzychodzka 12, Poznań",52.4062367,16.8784001
841400285,4,True,2500,blok,53.0,3,1000.0,"os. Wichrowe Wzgórze, Poznań",52.4388497,16.9344897
923558744,2,True,1800,apartamentowiec,31.0,1,580.0,"ul. Garbary, Poznań",52.408363,16.9380651
923555139,3,False,1950,kamienica,56.0,1,400.0,"ul. 3 Maja 47, Poznań",52.40878410000001,16.9248233
923554418,4,False,3000,apartamentowiec,67.0,3,1056.0,"ul. Na Miasteczku, Poznań",52.3974693,16.9496896
923551756,4,True,2500,blok,53.0,3,900.0,"osiedle Czecha, Rataje, Poznań",52.3896029,16.9726512
862544306,3,True,3800,blok,52.0,3,600.0,"Poznań, Naramowice Karpia",52.443512,16.9576832
923547788,1,True,2200,blok,49.0,2,800.0,"ul. Katowicka, Poznań",52.3979359,16.9650293
923545312,0,True,1800,blok,35.0,2,500.0,"ulica Raszyńskiego 31A, Poznań",52.3870716,16.8730213
922400275,1,True,2600,blok,41.0,2,670.0,"Naramowice, Poznań",52.44639489999999,16.9537315
885254691,8,True,1700,blok,27.0,1,450.0,"os. Kosmonautów, Poznań",52.4369753,16.9414383
849029945,1,True,2600,apartamentowiec,48.0,2,600.0,"Poznań, Unii Lubelskiej",52.3727688,16.9513208
916425070,3,True,2100,blok,26.0,1,310.0,"Naramowice, Poznań",52.44639489999999,16.9537315
865013058,5,True,2000,blok,32.0,1,500.0,"ul. Wilczak, Poznań",52.430942,16.9521113
653798004,2,True,1790,kamienica,20.0,1,450.0,"Stary Rynek, Poznań, Stare Miasto",52.4081281,16.9345517
636309922,4,True,1899,kamienica,36.0,2,500.0,"Poznań, ul. Prusa, Ścisłe Centrum Poznania",52.4112132,16.90472
923534174,3,True,2500,kamienica,37.0,2,480.0,"ul. Dąbrowskiego, Jeżyce, Poznań",52.4256768,16.8604453
923528721,3,True,2370,blok,36.0,2,640.0,"ul. Szczepanowskiego 1, 00-581 Poznań",52.4187078,16.897942
690467526,2,True,1950,kamienica,20.0,1,240.0,"ul. Żupańskiego 16, Wilda, Poznań",52.396114,16.9219065
897729707,4,True,2499,apartamentowiec,45.0,2,500.0,"Poznań, ul. Unii Lubelskiej",52.3727688,16.9513208
903800288,2,False,2500,kamienica,30.0,1,400.0,"ulica Libelta 27/W2, Poznań",52.4122865,16.9188956
922029252,2,True,1700,blok,36.0,1,450.0,"Winogrady, Poznań",52.4306007,16.9363009
923511645,1,True,1890,kamienica,28.0,1,400.0,"Park Wilsona, Łazarz - Grunwald, Poznań",52.399486,16.9021787
923509256,7,True,2500,blok,48.0,2,826.0,"os. Zwycięstwa, Poznań",52.4409256,16.927833
923508924,1,False,2700,blok,66.0,4,475.0,"Żmigrodzka, Poznań",52.3806769,16.8360676
921787342,2,True,1600,blok,23.0,1,500.0,"ul. Mylna, Jeżyce, Poznań",52.4151107,16.9082786
889526632,3,True,2550,apartamentowiec,47.0,2,783.0,"ul. Jeleniogórska, Poznań",52.3926255,16.8461367
910504154,1,True,1950,apartamentowiec,26.0,1,450.0,"Starołęcka 36, Poznań",52.3712659,16.9325615
693510803,5,True,1650,apartamentowiec,33.0,1,575.15,"ul. Chartowo 29, Chartowo Tower, Poznań",52.3896562,16.9805831
919940718,2,True,2250,blok,45.0,2,450.0,"ul. Przepiórcza, Grunwald, Poznań",52.3832498,16.8570413
923498204,,True,3000,apartamentowiec,40.0,1,600.0,"ul. Towarowa 39, Poznań",52.4035768,16.9142834
923496776,4,True,5000,apartamentowiec,75.73,3,1100.0,"Wilda, Poznań",52.3840856,16.9176014
885418603,3,True,1500,blok,28.5,1,600.0,"ul. Grunwaldzka 38 B, Poznań",52.40274429999999,16.8911338
923272039,8,True,2600,apartamentowiec,38.0,2,550.0,"ul. Świerzawska, Grunwald, Poznań",52.4029635,16.8610345
759214820,4,True,3000,apartamentowiec,59.0,3,800.0,"Poznań, ul. Smolna",52.4219821,16.966929
923492950,1,True,2000,blok,45.0,2,400.0,"ul. Strzeszyńska, Poznań",52.4597561,16.8746428
922676032,1,True,2500,blok,49.5,2,730.0,"Piatkowo, Poznań",52.4532369,16.911301
703321692,4,True,2000,kamienica,25.0,1,230.0,"ul. Śniadeckich 9, Poznań",52.40036869999999,16.9044758
735696979,3,True,1700,kamienica,17.0,1,750.0,"Poznań, ul. Szamarzewskiego 36",52.4108634,16.8963683
923486531,,True,2200,blok,48.0,3,750.0,"Os. Kosmonautów 6, Poznań",52.4363774,16.9402894
786932016,1,False,2650,kamienica,50.0,2,650.0,"ul. Wyspiańskiego, Poznań",52.3989199,16.8960473
783466348,4,True,2900,pozostale,54.4,2,2900.0,"ul. Wierzbięcice 44A, Poznań",52.394056,16.9215428
923477899,0,True,2250,blok,36.0,2,,"Piastowskie 32, Poznań",52.3940269,16.946915
727419586,3,True,2000,blok,30.0,1,350.0,"ul. Długosza 25A, Poznań",52.411358,16.891915
923477096,2,True,2100,apartamentowiec,42.36,2,620.0,"Piątkowska 87, Poznań",52.4283242,16.9161529
923474636,4,True,2600,blok,47.0,2,300.0,"ul. Druskienicka, Podolany, Poznań",52.4458899,16.8885439
815307300,4,True,3450,kamienica,89.0,3,50.0,"ul. Orzeszkowej, Poznań",52.4026177,16.9033965
871299472,0,True,1900,wolnostojacy,35.0,1,600.0,"ul. Gwiaździsta, Grunwald, Poznań",52.3919851,16.869321
828070448,1,True,2350,kamienica,35.0,1,480.0,"Alei Niepodległości 22, Poznań",52.412295,16.92031
855495002,1,True,3000,blok,52.5,2,1.0,"Batorego 79, Poznań",52.4633377,16.9183596
923463360,5,True,2300,apartamentowiec,35.0,1,480.0,"ulica Mylna, Jeżyce, Poznań",52.4151107,16.9082786
823126247,4,True,1800,blok,36.0,1,640.0,"ul. Błażeja 6E, Poznań",52.4572247,16.9449943
923456587,2,True,2000,blok,32.0,1,465.0,"ul. Sielawy, Poznań",52.4462097,16.9523475
923454258,3,True,3000,blok,50.0,2,850.0,"ul. Zwierzyniecka, Poznań",52.4085739,16.9071966
923453147,4,True,850,blok,38.0,1,400.0,"os. Stawki, Poznań",52.406374,16.9251681
887079364,3,False,2200,kamienica,65.0,2,630.0,"ul. Szyperska 1, Poznań",52.409608,16.9384346
923450106,4,True,2600,apartamentowiec,43.0,2,550.0,"ul. Grabary 104, Poznań",52.41345889999999,16.939314
907180389,1,True,1600,blok,33.1,1,550.0,"ul. Stróżyńskiego Piątkowo, 60-688 Poznań",52.4587881,16.9042345
923446644,1,True,1700,kamienica,54.0,2,1.0,"ul. Kolejowa, Łazarz, Poznań",52.3930073,16.9053636
920732715,1,True,2300,kamienica,38.0,1,600.0,"ul. Śniadeckich, Poznań",52.402837,16.903414
737795147,2,True,2200,kamienica,29.0,1,350.0,"ul. Dąbrowskiego, Jeżyce, Poznań",52.4256768,16.8604453
916427732,7,True,3800,apartamentowiec,75.0,3,1000.0,"ul. Marcelińska 96, Poznań",52.4048905,16.8623026
923438925,6,True,2400,blok,39.33,2,580.0,"ulica Rataje, Poznań",52.3832647,16.9431379
920300656,0,True,1180,pozostale,19.0,1,,"ul. Szydłowska, Sołacz, Poznań",52.4273657,16.9100232
923432326,1,True,2500,blok,50.0,2,630.0,"ul. Górki (Górczyn), Poznań",52.3848187,16.8909311
923432357,2,True,2500,blok,32.0,1,350.0,"ul. Słowiańska, Winogrady, Poznań",52.4308271,16.9321156
923432474,3,True,2600,blok,43.0,2,630.0,"ul. Zwierzyniecka, Poznań",52.4085739,16.9071966
923432373,2,True,2400,blok,40.0,2,550.0,"ul. Meissnera, Poznań",52.4182042,16.8634464
923432407,2,True,2450,blok,46.0,2,850.0,"ul. Jeleniogórska, Poznań",52.3926255,16.8461367
921164506,6,True,1700,blok,31.0,1,,"osiedle Kopernika, Poznań",52.3850984,16.863386
681074278,2,True,2100,apartamentowiec,31.0,1,600.0,"ul. Bułgarska, Poznań",52.4040128,16.8667076
923427220,3,True,2200,blok,38.0,2,425.0,"ul. Modra, Poznań",52.4094788,16.8743117
923425407,2,True,2100,kamienica,36.0,1,400.0,"ul. Załęże 6a, Poznań",52.3902373,16.8959673
920113608,1,True,2800,apartamentowiec,48.0,2,600.0,"Skowrońskiego, Poznań",52.3947778,16.9600305
831841636,2,True,2750,apartamentowiec,33.0,2,650.0,"ul. Żelazna, Poznań",52.3902264,17.0018024
915865095,0,True,3600,blok,96.0,4,594.0,"ul. Marcelińska, Poznań",52.4044612,16.878942
901380633,4,True,2900,apartamentowiec,44.96,2,731.41,"ul. Chwaliszewo/ Estkowskiego, Poznań",52.4097778,16.9437669
917482272,1,True,3200,kamienica,54.0,2,500.0,"ul. Gorczyczewskiego, Stare Jeżyce, Poznań",52.409651,16.8929031
650911347,0,True,2000,blok,37.51,2,890.0,"Milczańska, Poznań",52.3909293,16.9655045
910931978,0,True,2000,apartamentowiec,30.0,1,500.0,"ul. Leśnych Skrzatów, Poznań",52.4098519,16.8481322
799764961,0,True,1700,wolnostojacy,20.0,1,,"ulica Dobromiejska, Poznań Strzeszyn",52.4566366,16.8479355
805231349,2,True,2400,blok,61.0,3,770.0,"os. Władysława Jagiełły, Piątkowo, Poznań",52.4560451,16.9059091
923411622,5,True,3700,blok,60.0,3,1000.0,"Poznań, ul. Na Podgórniku, Centrum Poznania",52.4161694,16.932442
923403742,3,True,1800,apartamentowiec,29.0,1,500.0,"Poznań, ul. Mieszka",52.406374,16.9251681
727317871,5,True,2000,blok,32.0,2,650.0,"Rataje, Poznań",52.38668819999999,16.9508111
923400843,1,False,1600,kamienica,44.0,1,650.0,"Poznań, ul. Zeylanda",52.4080456,16.9090931
923397867,1,False,7500,kamienica,123.0,4,600.0,"Sołacz, Poznań",52.42167060000001,16.907431
923396438,0,True,1799,blok,51.0,2,818.0,"Dębiec, Poznań",52.3600021,16.9075143
923395833,1,True,1950,kamienica,33.0,1,500.0,"ul. Pamiątkowa, Poznań",52.3866595,16.9159585
913681598,5,True,2400,blok,48.0,2,860.0,"ul. Serbska 4, Poznań",52.4301804,16.9559346
923392032,3,True,1700,blok,42.0,2,400.0,"ul. Newtona, Grunwald, Poznań",52.3841579,16.8650804
850805107,1,True,1700,apartamentowiec,21.7,1,450.0,"Ul. Radłowa 7a, Poznań",52.46545709999999,16.9542757
826212394,0,True,2000,blok,34.0,1,490.0,"Rolna, Wilda, Poznań",52.3813102,16.9157106
913953633,1,True,1950,kamienica,41.0,2,370.0,"ul. Sikorskiego 21, Poznań",52.3909067,16.9125869
830495848,4,False,2250,blok,40.0,2,600.0,"Osiedle Batorego, Poznań",52.4604254,16.923628
916797305,5,True,2100,blok,40.0,1,0.1,"osiedle Bolesława Śmiałego, Poznań",52.4502392,16.9240843
923047003,,True,1900,kamienica,35.0,1,180.0,"ul. Marii Magdaleny, Poznań Centrum",52.402728,16.9385365
923378223,3,True,1900,blok,31.0,1,500.0,"ulica Sokoła, Sołacz, Poznań",52.4270356,16.9122988
907990895,0,True,2800,blok,50.0,2,550.0,"ul. Smoluchowskiego, Poznań",52.3928348,16.8503229
923365115,,True,1280,kamienica,60.0,2,1280.0,"ul. Józefa Wybickiego, Rynek Wildecki, Poznań",52.3903952,16.9194863
922085123,4,True,2100,kamienica,41.7,2,700.0,"ul. Kosińskiego, Wilda, Poznań",52.3891322,16.9155228
861471904,0,True,2600,blok,43.0,2,600.0,"ul. Wieruszowska, Grunwald, Poznań",52.3822598,16.8438563
923342651,2,True,2300,pozostale,39.0,2,630.0,"centrum, Poznań",52.4093634,16.9317991
916748032,5,True,2700,blok,40.0,2,,"ul. Katowicka, Poznań",52.3979359,16.9650293
829369925,8,True,2700,blok,36.0,2,530.0,"ul. Wagrowska, Poznań",52.3782524,16.9477146
923318905,3,True,1700,kamienica,41.0,1,350.0,"os. Rzeczypospolitej 1, 61-397 Poznań",52.3880986,16.9472976
923335078,3,True,2000,blok,32.0,1,550.0,"ul. Jasielska, Poznań",52.4439585,16.893797
766482425,1,True,2700,apartamentowiec,54.0,2,700.0,"ul. Gen. T. Kutrzeby 12/14/16, Poznań",52.4160811,16.9305901
923328849,4,True,1650,kamienica,22.0,1,1.0,"ul. Kościelna 1, Poznań",52.4130816,16.9032248
851995553,2,True,4000,wolnostojacy,70.0,3,,"Podolany, Poznań",52.4563192,16.8862122
