offerid,floor,furnitured,price,buildingtype,area,rooms,rent,address,latitude,longitude
875836938,2,True,2100,apartamentowiec,19.0,1,1.0,"ul. Bierutowska 57 B, Wrocław",51.1504474,17.126648
922862733,4,True,1700,blok,30.0,1,350.0,"Wrocław, Al. Wiśniowa",51.0853042,17.0185172
921628669,2,True,1950,wolnostojacy,40.0,2,400.0,"ul. Stobrawska, Wrocław",51.1208021,16.9827247
922857130,3,True,3414,kamienica,60.0,3,200.0,"ul. Kleczkowska, Wrocław",51.1271107,17.0246632
922857364,2,True,2800,blok,40.0,2,620.0,"ul. Buforowa, Wrocław",51.0566441,17.057307
922856241,5,True,2900,blok,46.0,2,670.0,"ul. Kleczkowska, Wrocław",51.1271107,17.0246632
775930012,4,True,2800,blok,62.0,3,1100.0,"Muchobór Mały, Wrocław",51.1082587,16.9668133
831692055,10,True,2600,blok,36.0,2,600.0,"Wrocław, Legnicka",51.1186225,16.9983948
920653770,3,False,2800,pozostale,42.6,2,,"ul. Stońska, Wrocław",51.0742377,17.0415684
922850839,1,True,3500,apartamentowiec,42.0,2,300.0,"ul. Gądowska, Wrocław",51.1197357,16.9817778
922849209,4,True,3000,blok,33.0,1,500.0,"ulica Komandorska 53, Wrocław",51.0953981,17.0274414
910285859,2,True,2500,apartamentowiec,40.0,2,500.0,"Wrocław, Sołtysowice",51.1515035,17.0749238
922848077,3,True,2100,blok,48.0,2,950.0,"ulica Złotnicka, Maślice, Wrocław",51.1389591,16.8849429
634639907,2,True,2800,blok,47.0,2,700.0,"Plac Legionów, Stare Miasto, Wrocław",51.104405,17.0233795
640869098,2,True,3200,blok,54.0,2,500.0,"Wrocław, Centrum Wrocławia",51.12354740000001,17.1244131
770463534,3,True,2600,apartamentowiec,38.0,1,500.0,"ul. Dyrekcyjna, Wrocław",51.0956604,17.0362693
922844270,1,True,2000,blok,36.0,2,,"osiedle Marszowice, Wilkszyn, Wrocław",51.16984979999999,16.8855026
684470317,2,True,3000,blok,62.0,3,910.0,"ul. Łączności, Wrocław Krzyki",51.0912122,17.0117819
866452821,3,True,2600,apartamentowiec,38.0,1,500.0,"ul. Dyrekcyjna, Wrocław",51.0956604,17.0362693
922839896,2,True,3500,apartamentowiec,50.0,2,450.0,"ul. Gwiaździsta, Wrocław",51.0968833,17.0211359
922839275,6,True,3790,apartamentowiec,39.0,2,800.0,"Wrocław, Angel River",51.1039268,17.0518692
922839168,0,True,2500,apartamentowiec,33.0,2,500.0,"ul. Tęczowa, Wrocław",51.1049417,17.0118099
922837279,1,True,1900,blok,32.0,2,450.0,"ul. Obornicka, Wrocław",51.1463535,17.0219425
922837257,2,True,2500,apartamentowiec,54.0,2,600.0,"ul. Czarnuszkowa, Wrocław",51.180563,17.0012881
830148427,4,True,3800,apartamentowiec,65.0,3,1000.0,"plac Jana Pawła II, Wrocław",51.1115591,17.0215827
922836421,3,True,2999,apartamentowiec,55.0,2,700.0,"Wrocław, ul. Piękna",51.085004,17.0544712
922834789,1,True,3850,apartamentowiec,53.0,2,650.0,"ul. Sienkiewicza, Wrocław",51.1162931,17.0553906
917926283,1,True,3500,kamienica,60.0,2,955.0,"rynek, Wrocław",51.1106992,17.0323662
922834334,2,True,2200,blok,27.0,1,600.0,"ul. Tęczowa, Wrocław",51.1049417,17.0118099
659605042,2,True,2300,blok,35.0,1,,"ul. Kościuszki, Wrocław",51.1008268,17.0418116
904024108,0,False,2900,pozostale,39.0,2,490.0,"ul. Długa, Wrocław",51.1210388,17.0132791
861986313,0,True,2400,kamienica,27.0,1,450.0,"ul. Kniaziewicza, Wrocław",51.101571,17.0432506
922830880,4,True,2100,blok,21.0,1,350.0,"ul. Legnicka, Wrocław",51.1186225,16.9983948
922830645,1,True,2800,apartamentowiec,50.0,2,714.0,"Wrocław, ul. Klimasa",51.0803191,17.0618025
916722523,,True,5000,blok,88.0,4,1200.0,"ul. Kościuszki, Wrocław",51.1008268,17.0418116
922829167,17,True,3000,blok,52.0,2,800.0,"Soltysowicka 21, Wrocław",51.1416269,17.0709261
922826192,3,True,2250,kamienica,50.0,2,588.0,"Wrocław, ul. Szkolna 6c, Siechnice",51.03364999999999,17.14733
663358891,0,True,2600,blok,69.0,2,990.0,"Wrocław, Medłów, 5 km za Oltaszynem w stronę Żurawiny",51.0533538,17.0200321
892846523,2,True,1800,kamienica,22.0,1,200.0,"Ulica Nowowiejska / Piastowska, Wrocław",51.1170947,17.0615617
919648185,4,True,2900,apartamentowiec,43.0,2,500.0,"ul. Białowieska, Wrocław",51.1269867,16.9935394
922823432,3,True,1800,blok,25.0,1,350.0,"ul. Gajowa, Wrocław",51.0924032,17.0405996
892941185,9,True,1900,blok,31.5,2,450.0,"ul. Powstańców Śląskich, Wrocław",51.0893253,17.0159794
851070193,4,True,2600,blok,40.0,2,550.0,"Life Spot Drabika, ul. Buforowa i ul. Drabika, Wrocław",51.0583756,17.0555053
922820885,3,True,3000,blok,48.0,2,450.0,"ul. Jodłowicka, Wrocław",51.1696053,16.8976106
666337705,4,True,2800,blok,44.0,2,650.0,"Na Polance 16, 51-109 Wrocław",51.1332368,17.0311467
922821092,11,True,2310,blok,26.5,1,350.0,"ul. Jaworska 6, Wrocław",51.115153,16.9931037
922816343,3,True,2500,apartamentowiec,29.0,1,550.0,"ul. Bolesława Prusa, Lokum Vena, Wrocław",51.1193073,17.0413567
922813627,0,True,2500,blok,49.5,2,700.0,"ul. Mosiężna 19, Wrocław",51.10096129999999,16.9984126
823674654,2,True,3700,blok,79.0,3,620.0,"ul. Hubskiej, Wrocław",51.0906746,17.0444192
922811469,0,True,2700,apartamentowiec,35.0,2,500.0,"Ul. Długa, osiedle LOKUM PORTO, Wrocław",51.12457449999999,17.0159927
769361937,2,True,3200,apartamentowiec,39.0,2,600.0,"Kępa Mieszczańska, Wrocław",51.1175001,17.0219599
804024650,6,True,2200,blok,29.0,1,500.0,"ul. Szczytnicka, Wrocław",51.1134593,17.0533614
910228026,2,True,2600,blok,40.92,2,500.0,"ul. Turawska, Księże Małe, Wrocław",51.0730203,17.0919264
857436361,3,True,100,apartamentowiec,75.0,3,100.0,"Park Grabiszyński, Krzyki, Wrocław",51.0878431,16.9788332
922800929,2,True,2500,blok,47.0,2,540.0,"ul. Wietrzna, Wrocław",51.0732926,16.9947308
922800426,4,True,1800,pozostale,18.0,1,,"ul. Dyrekcyjna 1, Wrocław",51.0948018,17.0333288
773769989,1,True,2600,pozostale,40.0,2,700.0,"ul. Zielińskiego i Piłsudskiego, Wrocław",51.0986261,17.0208136
922796285,9,False,2100,blok,38.0,2,460.0,"ul. Złotoryjska, okolice Legnickiej i Strzegomskiej, Wrocław",51.1142002,16.9783235
922795776,8,True,2100,blok,21.0,1,500.0,"ul. Legnicka 33, Wrocław",51.11434999999999,17.005871
922795421,1,True,2300,kamienica,43.0,2,809.0,"Odrzańska 9, Wrocław",51.1122643,17.0315155
775914274,4,True,2000,blok,35.0,1,500.0,"ul. Kołłątaja/ul. Kościuszki, Wrocław",51.1008268,17.0418116
914038721,4,True,1800,blok,25.0,1,350.0,"ul. Grabiszyńska, Wrocław",51.0981666,16.9949737
922789846,0,True,2500,blok,40.0,2,450.0,"ul. Żmudzka, Wrocław",51.1431312,17.1405722
922788786,0,True,2000,pozostale,33.0,2,600.0,"ul. Malborska, Wrocław",51.14118,17.1302925
851209601,3,True,1225,kamienica,9.0,1,325.0,"ul. Komuny Paryskiej, Wrocław",51.101719,17.046855
806907484,4,True,4500,blok,73.0,4,,"Wrocław, ul. Litewska",51.1425862,17.1318243
823781821,2,True,2000,blok,53.0,2,900.0,"ul. Kiełczowska, Psie Pole, Wrocław",51.1459638,17.1327642
922785456,2,True,2300,apartamentowiec,41.0,2,700.0,"ul. Krasińskiego, Wrocław",51.1061993,17.0434105
887469355,2,True,2800,blok,41.0,2,420.0,"ul. A. Vespucciego 7/22, Wrocław",51.1087759,17.1239362
659755807,1,True,3900,kamienica,50.0,3,600.0,"Stare Miasto, Wrocław",51.1087443,17.0143368
922780857,2,True,2700,blok,55.0,2,580.0,"ul. Dąbrowskiego 34, Wrocław",51.09952670000001,17.0421525
780425625,2,True,2000,apartamentowiec,27.0,1,500.0,"ul. Bierutowska 57b, Wrocław",51.1504474,17.126648
772501242,1,True,2800,wolnostojacy,60.0,3,800.0,"Muchobór Mały, Wrocław",51.1082587,16.9668133
922777372,5,True,2700,apartamentowiec,40.0,2,550.0,"ul. Chociebuska 13, Wrocław",51.1162098,16.9596106
843365876,1,True,2700,blok,43.7,2,500.0,"ul. Zakładowa, Wrocław",51.1299218,17.0416497
691478520,1,True,2600,blok,26.0,1,500.0,"ul. Brzoskwiniowa, Krzyki, Wrocław",51.0810312,17.0372301
922775630,2,True,3500,blok,68.4,3,1000.0,"ul. Vivaldiego, Jagodno, Wrocław",51.0521649,17.0626071
922774510,3,True,4000,blok,63.0,3,780.0,"Budziszyńska, Wrocław",51.1125744,16.9575458
922773608,2,True,2650,blok,48.0,2,490.0,"ul. Kajdasza, Jagodno, Wrocław",51.053753,17.0546358
922769980,11,True,2800,apartamentowiec,36.0,2,430.0,"ul. Podwale 1, Wrocław",51.1137461,17.0235546
874242000,1,True,2500,apartamentowiec,36.0,2,500.0,"ul. Zofii Gumińskiej, Wrocław, Psie Pole, Zakrzów",51.1616714,17.1397454
909726555,0,True,2100,blok,35.0,1,450.0,"ul. Klasztorna, Wrocław Wojszyce",51.0625137,17.0411628
824263202,3,True,3200,blok,49.0,3,400.0,"Wrocław, ul. Dożynkowa 8b",51.06540640000001,16.9843966
850361339,1,True,3300,apartamentowiec,50.0,3,750.0,"Wrocław, ul. Swojczycka",51.1135207,17.1224136
893726496,1,True,2590,blok,50.0,2,700.0,"ul. Graniczna 2ca, Wrocław",51.1087958,16.9159267
868735205,2,True,2900,blok,48.0,2,750.0,"ul. Na Grobli, Stare Miasto, Wrocław",51.0998664,17.0740111
922764336,1,True,3000,apartamentowiec,38.0,2,550.0,"ul. Braniborska 10E, Wrocław",51.109913,17.0129381
656861680,5,True,2500,blok,54.0,2,850.0,"Wrocław, ul. Komuny Paryskiej we Wrocławiu",51.101719,17.046855
922762501,1,True,2700,apartamentowiec,53.0,2,420.0,"ul. Przyjaźni 4, Wrocław",51.0675064,17.0007582
922762264,0,True,2400,blok,34.0,2,450.0,"Wrocław, ul. Powstańców Śląskich",51.0893253,17.0159794
922760236,4,True,2200,kamienica,32.0,1,200.0,"ul. Żeromskiego, Wrocław",51.1233992,17.0488142
922760211,1,True,3100,blok,40.0,2,600.0,"ul. Białowieska 81, Wrocław",51.1314387,16.990395
864010806,2,True,3600,blok,66.0,3,450.0,"ul. Gorlicka, Wrocław",51.1441781,17.1183903
922759342,1,False,2500,szeregowiec,64.0,2,,"ul. Berberysowa, Fabryczna, Wrocław",51.1170907,16.9279222
922758623,1,True,1900,wolnostojacy,28.0,1,300.0,"ul. Stawowa 33, Mokronos Dolny, Wrocław",51.0706958,16.9369473
922757996,3,True,1900,kamienica,65.0,2,1.0,"Stare Miasto, Wrocław",51.1087443,17.0143368
894774754,4,True,3800,apartamentowiec,47.0,2,1.0,"Wrocław, centrum Wrocławia",51.12354740000001,17.1244131
913111298,2,True,2900,apartamentowiec,54.0,2,,Wrocław Krzyki,51.0785518,17.0531945
922753121,1,True,2700,blok,68.0,3,750.0,Wrocław Strachocin,51.1031847,17.1431711
819489041,3,True,1500,apartamentowiec,26.0,1,700.0,"ul. Bierutowska, Psie Pole, Wrocław",51.1540364,17.1367024
789173733,10,True,2250,blok,25.0,1,450.0,"Powstańców Śląskich 109, Wrocław",51.09232799999999,17.0176228
841028748,10,True,2500,blok,49.0,3,7.0,"ul. Kamieńska, Wrocław-Krzyki",51.0785518,17.0531945
922745109,7,True,4000,apartamentowiec,46.0,2,790.0,"Wrocław, ul. Walońska",51.1045762,17.0508741
906001736,4,True,1900,kamienica,25.0,1,450.0,"Śródmieście, Wrocław",51.1132425,17.0812736
922738959,4,True,2500,apartamentowiec,33.0,1,2600.0,"ul. Gwiazdziasta 6, Wrocław",51.0980425,17.0236179
922737409,0,True,2600,apartamentowiec,39.0,2,640.0,"Wrocław, Osiedle Olimpia Port",51.1080601,17.1217119
785267778,2,True,2300,blok,48.0,2,700.0,"Michała Płońskiego 29, Wrocław",51.14490499999999,16.8668635
922735059,0,True,2000,blok,56.0,2,800.0,"ul. Kiemliczów, Wrocław Żerniki",51.1220361,16.9259922
922732395,1,True,2550,blok,42.0,2,500.0,"ul. Skrzydlata, Gądów, Wrocław",51.126311,16.9584614
764818895,1,True,3150,blok,64.0,3,1000.0,"ul. Na Polance 6B, Różanka, Wrocław",51.1336616,17.0341034
922728583,2,True,2600,blok,53.0,2,680.0,"Wrocław, ulica Waniliowa",51.1774147,16.9989875
922728570,2,True,2650,apartamentowiec,45.0,2,480.0,"ul. Graniczna, Wrocław",51.1087958,16.9159267
741954832,2,True,2900,apartamentowiec,38.0,2,500.0,"ulica Dmowskiego, Wrocław",51.1169476,17.0215822
916008274,8,True,2500,blok,56.0,3,844.0,"ulica Spiżowa - boczna Grabiszyńskiej, Wrocław",51.1014705,17.0014367
922717129,5,True,2800,blok,40.0,2,460.0,"ul. Zakładowa, Wrocław",51.1299218,17.0416497
913182488,3,True,2400,apartamentowiec,38.0,2,420.0,"ul. Rymarska, Wrocław",51.0805753,16.9911796
922710615,3,True,2500,blok,49.0,2,490.0,"ul. Wietrzna, Krzyki, Wrocław",51.0732926,16.9947308
793276777,1,True,2300,blok,45.0,2,714.0,"Wrocław, ul. Złotnicka",51.1389591,16.8849429
760493837,7,True,2150,blok,48.0,2,740.0,"ul. Kozanowska, dzielnica Fabryczna Kozanów, Wrocław",51.1379015,16.9702388
922707647,3,True,4500,apartamentowiec,45.0,2,850.0,"ul. Krucza 64, Wrocław",51.0933545,17.0096418
922705959,,True,2200,blok,30.0,1,500.0,"Wrocław, ul. Wyszynskiego / Szczytnicka",51.11392739999999,17.0505238
915816839,0,True,2200,kamienica,42.0,1,500.0,"ul. Zielińskiego, Wrocław",51.0986261,17.0208136
922703980,0,True,2800,blok,35.0,2,,"ul. Inżynierska, Wrocław",51.0950482,16.9890845
865165059,8,True,1900,apartamentowiec,60.0,2,,"ul. Kosciuszki 122, centrum, Wrocław",51.0999026,17.0463886
922703083,,True,2330,blok,33.0,2,470.0,"ul. Gagarina 62, Wrocław",51.0951168,16.935236
922701254,6,True,4700,apartamentowiec,61.0,3,850.0,"Wrocław, ul. Benedykta Polaka 10",51.11190449999999,17.0545391
764107759,10,True,2200,blok,48.0,2,840.0,"ul. Dokerska, Kozanów, Wrocław",51.1394911,16.9649153
922699576,2,True,2800,blok,42.0,2,550.0,"Wrocław, centrum Wrocławia",51.12354740000001,17.1244131
922698775,2,True,2500,apartamentowiec,35.0,2,450.0,"ul. Drabika 77, Wrocław",51.05895,17.0529984
756809146,1,True,3500,apartamentowiec,61.0,3,800.0,"Wrocław, nowe Żerniki",51.13756919999999,16.9268632
922694536,,True,6800,blok,70.0,3,800.0,"Wrocław, ul. Mieszczańska",51.118262,17.0227547
752419200,5,True,4500,apartamentowiec,59.0,3,400.0,"Białowieska, osiedle Port Popowice, Wrocław",51.1295122,16.9899891
702418805,1,True,2300,blok,43.0,2,700.0,"Wrocław, ul. Gałczyńskiego 37",51.0537909,17.0361
922691631,1,True,1100,blok,54.0,2,,"ul. Tyrmanda, Wrocław",51.1020802,16.9482988
831929028,0,True,2500,blok,45.0,2,600.0,"ul. Piławska 5, Wrocław Gaj",51.0738007,17.042523
620462287,1,True,2000,wolnostojacy,32.0,1,600.0,"ul. Oboźna, Wojszyce, Wrocław",51.0584671,17.0349355
922682967,1,True,2400,apartamentowiec,38.0,1,470.0,"ul. Maślicka, Wrocław",51.1556322,16.9364771
919969399,3,True,2200,blok,42.0,2,650.0,"ul. Sanocka, Wrocław",51.0941411,17.0285803
906482782,4,True,3200,apartamentowiec,63.0,2,450.0,"ul. Nabycińska, Stare Miasto, Wrocław",51.1110648,17.0178435
906482811,6,True,2900,apartamentowiec,62.0,2,500.0,"ul. Nabycińska, Wrocław",51.1110648,17.0178435
915502314,1,True,2600,blok,45.0,2,610.0,"ul. Emila Zegadłowicza 41, Wrocław",51.12964179999999,17.0359286
922683333,2,True,2700,blok,46.0,2,550.0,"Drabika, Jagodno, Wrocław",51.0586353,17.0527136
679288047,3,True,2400,kamienica,40.0,2,300.0,"ul. św. Wincentego, Wrocław",51.1227892,17.0345733
922680571,8,True,4200,pozostale,82.0,3,1075.0,"ul. Jesionowa, Wrocław",51.0872176,17.0513668
680235352,0,True,2000,blok,38.0,2,600.0,"ul. Osobowicka, Wrocław",51.1417573,16.9910238
922680229,1,True,2700,pozostale,42.0,2,,"ul. Gagarina, Wrocław",51.0915786,16.931848
922674717,2,True,3000,kamienica,70.0,2,3.0,"Wrocław, Ul. Łokietka 15",51.1188797,17.0358984
916110547,1,True,2500,blok,49.0,2,645.0,"ul. Klimasa, Wrocław",51.0803191,17.0618025
918594946,2,True,2300,blok,35.0,2,500.0,"ul. Grochowa, Wrocław",51.0957405,17.0066902
915787544,0,True,2400,kamienica,28.0,1,500.0,"ul. Henryka Pobożnego 25, Wrocław",51.120762,17.036738
899390638,3,True,1700,blok,14.0,1,300.0,"Wrocław, Bolesława Krzywoustego 270-272",51.145562,17.1080149
916110747,4,True,3000,blok,55.0,3,495.0,"ul. Kamienna - Widna, Krzyki, Wrocław",51.0861469,17.0456215
922669395,0,True,2200,blok,48.0,2,185.0,"Miodowe Tarasy, Leśnica, Wrocław",51.1521845,16.852105
922667708,1,True,2800,apartamentowiec,56.0,3,560.0,"ul. Kurlandzka, Psie Pole, Wrocław",51.1392371,17.1362416
826982860,2,True,2600,apartamentowiec,38.0,2,420.0,"ul. Drabika 56, Wrocław Jagodno",51.0575304,17.0530021
883584983,1,True,2050,blok,34.0,1,550.0,"Wrocław, ul. Przestrzenna",51.0895777,17.038944
900699110,5,True,3200,blok,64.0,3,900.0,"ul. Orzechowa, Wrocław",51.0785822,17.043757
919437511,0,True,2750,blok,38.0,2,600.0,"Wrocław, Wrocławskie Stabłowice",51.15955049999999,16.9003899
883582093,1,True,2050,blok,34.0,1,550.0,"Wrocław, ul. Przestrzelna",51.10929480000001,17.0386019
828724900,0,True,2800,wolnostojacy,46.0,2,500.0,"Pełczyńska, Lipa Piotrowska, Wrocław",51.1693387,16.9970013
922659657,1,True,3600,kamienica,62.0,2,850.0,"ul. Saperów, Wrocław",51.085958,17.0013962
909142510,2,True,3200,kamienica,30.0,1,190.0,"ul. Reja, Wrocław",51.1170424,17.0582592
861343489,2,True,2600,apartamentowiec,30.0,1,600.0,"Browary Wrocławskie, Wrocław",51.1296628,17.0541669
922657054,4,True,2000,pozostale,24.0,1,390.0,"Ul. Rychtalska, Kleczków, Wrocław",51.129266,17.0467036
922653821,7,True,2000,blok,55.0,2,600.0,"Arkady Wrocławskie, Wrocław",51.0998999,17.0288119
916480486,0,True,2000,blok,49.0,2,800.0,"ul. Złotostocka, Wrocław",51.0785153,17.0600943
